num,date_time,전력사용량(kWh),기온(°C),풍속(m/s),습도(%),강수량(mm),일조(hr),비전기냉방설비운영,태양광보유
36,2020-08-16 04,1059.696,26.8,2.6,89.0,0.0,0.0,0.0,1.0
36,2020-08-16 05,1048.896,26.8,2.4,89.0,0.0,0.0,0.0,1.0
36,2020-08-16 06,1071.144,26.6,1.5,89.0,0.0,0.0,0.0,1.0
36,2020-08-16 07,1040.256,27.2,1.6,82.0,0.0,0.6,0.0,1.0
36,2020-08-16 08,1174.8239999999996,29.3,1.4,71.0,0.0,1.0,0.0,1.0
36,2020-08-16 09,1428.624,29.3,1.7,73.0,0.0,1.0,0.0,1.0
36,2020-08-16 10,1515.24,29.3,2.5,79.0,0.0,0.4,0.0,1.0
36,2020-08-16 11,1543.7520000000004,30.2,4.2,77.0,0.0,1.0,0.0,1.0
36,2020-08-16 12,1555.2,30.8,3.9,75.0,0.0,1.0,0.0,1.0
36,2020-08-16 13,1586.52,31.2,3.4,76.0,0.0,1.0,0.0,1.0
36,2020-08-16 14,1544.616,30.7,4.8,75.0,0.0,1.0,0.0,1.0
36,2020-08-16 15,1531.0079999999996,30.7,4.6,73.0,0.0,1.0,0.0,1.0
36,2020-08-16 16,1520.424,31.9,3.8,69.0,0.0,1.0,0.0,1.0
36,2020-08-16 17,1505.736,31.3,4.0,69.0,0.0,1.0,0.0,1.0
36,2020-08-16 18,1341.792,30.4,3.3,73.0,0.0,1.0,0.0,1.0
36,2020-08-16 19,1122.12,28.8,3.1,80.0,0.0,0.7,0.0,1.0
36,2020-08-16 20,1087.776,27.9,1.6,84.0,0.0,0.0,0.0,1.0
36,2020-08-16 21,1068.984,27.5,2.0,87.0,0.0,0.0,0.0,1.0
36,2020-08-16 22,1077.84,26.8,1.2,88.0,0.0,0.0,0.0,1.0
36,2020-08-16 23,1087.344,26.6,1.9,83.0,0.0,0.0,0.0,1.0
36,2020-08-17 00,1081.512,26.4,1.9,83.0,0.0,0.0,0.0,1.0
36,2020-08-17 01,1034.424,26.2,2.0,85.0,0.0,0.0,0.0,1.0
36,2020-08-17 02,1051.704,26.0,1.8,83.0,0.0,0.0,0.0,1.0
36,2020-08-17 03,1037.88,25.4,1.2,85.0,0.0,0.0,0.0,1.0
36,2020-08-17 04,1017.792,25.6,2.0,82.0,0.0,0.0,0.0,1.0
36,2020-08-17 05,1008.288,25.7,1.8,80.0,0.0,0.0,0.0,1.0
36,2020-08-17 06,1046.52,24.5,2.2,82.0,0.0,0.0,0.0,1.0
36,2020-08-17 07,1040.04,26.4,1.7,84.0,0.0,0.7,0.0,1.0
36,2020-08-17 08,1174.1760000000004,28.2,1.9,83.0,0.0,1.0,0.0,1.0
36,2020-08-17 09,1433.376,29.2,1.6,76.0,0.0,1.0,0.0,1.0
36,2020-08-17 10,1562.112,30.0,2.5,76.0,0.0,0.9,0.0,1.0
36,2020-08-17 11,1576.368,30.1,2.7,73.0,0.0,1.0,0.0,1.0
36,2020-08-17 12,1565.352,30.7,3.2,71.0,0.0,1.0,0.0,1.0
36,2020-08-17 13,1553.256,30.1,3.2,71.0,0.0,1.0,0.0,1.0
36,2020-08-17 14,1457.784,29.6,2.8,75.0,0.0,0.8,0.0,1.0
36,2020-08-17 15,1488.672,29.8,2.6,74.0,0.0,0.6,0.0,1.0
36,2020-08-17 16,1519.776,30.6,2.0,71.0,0.0,1.0,0.0,1.0
36,2020-08-17 17,1213.92,29.8,1.6,72.0,0.0,1.0,0.0,1.0
36,2020-08-17 18,1289.952,29.3,1.4,74.0,0.0,1.0,0.0,1.0
36,2020-08-17 19,1112.184,28.2,1.2,79.0,0.0,0.5,0.0,1.0
36,2020-08-17 20,1072.656,27.5,0.9,82.0,0.0,0.0,0.0,1.0
36,2020-08-17 21,1054.08,27.0,0.5,86.0,0.0,0.0,0.0,1.0
36,2020-08-17 22,1041.336,26.2,0.7,89.0,0.0,0.0,0.0,1.0
36,2020-08-17 23,1057.968,26.1,0.8,88.0,0.0,0.0,0.0,1.0
36,2020-08-18 00,1062.936,25.8,1.0,89.0,0.0,0.0,0.0,1.0
36,2020-08-18 01,1023.408,25.5,1.4,88.0,0.0,0.0,0.0,1.0
36,2020-08-18 02,1035.936,25.4,2.4,84.0,0.0,0.0,0.0,1.0
36,2020-08-18 03,1026.0,25.9,1.8,79.0,0.0,0.0,0.0,1.0
36,2020-08-18 04,1015.632,24.8,2.4,84.0,0.0,0.0,0.0,1.0
36,2020-08-18 05,997.704,24.7,0.7,84.0,0.0,0.0,0.0,1.0
36,2020-08-18 06,1022.112,24.1,0.9,86.0,0.0,0.0,0.0,1.0
36,2020-08-18 07,983.88,25.6,0.6,82.0,0.0,0.7,0.0,1.0
36,2020-08-18 08,1149.12,28.4,1.2,76.0,0.0,1.0,0.0,1.0
36,2020-08-18 09,1350.216,29.4,2.3,75.0,0.0,1.0,0.0,1.0
36,2020-08-18 10,1436.616,30.0,2.1,71.0,0.0,1.0,0.0,1.0
36,2020-08-18 11,1469.448,31.1,2.6,68.0,0.0,1.0,0.0,1.0
36,2020-08-18 12,1488.672,31.5,2.8,65.0,0.0,1.0,0.0,1.0
36,2020-08-18 13,1450.872,31.7,2.8,60.0,0.0,1.0,0.0,1.0
36,2020-08-18 14,1420.4160000000004,31.1,2.5,58.0,0.0,0.8,0.0,1.0
36,2020-08-18 15,1471.8239999999996,31.2,2.2,56.0,0.0,0.5,0.0,1.0
36,2020-08-18 16,1494.936,32.1,1.1,61.0,0.0,0.2,0.0,1.0
36,2020-08-18 17,1507.68,30.6,1.6,59.0,0.0,0.8,0.0,1.0
36,2020-08-18 18,1289.952,29.8,2.9,64.0,0.0,1.0,0.0,1.0
36,2020-08-18 19,1056.672,28.8,2.1,75.0,0.0,0.5,0.0,1.0
36,2020-08-18 20,1070.28,27.6,0.8,82.0,0.0,0.0,0.0,1.0
36,2020-08-18 21,1048.896,26.9,0.7,85.0,0.0,0.0,0.0,1.0
36,2020-08-18 22,1056.888,26.1,0.7,87.0,0.0,0.0,0.0,1.0
36,2020-08-18 23,1075.464,25.7,1.1,87.0,0.0,0.0,0.0,1.0
36,2020-08-19 00,1044.576,25.0,1.3,85.0,0.0,0.0,0.0,1.0
36,2020-08-19 01,1030.104,24.6,1.1,80.0,0.0,0.0,0.0,1.0
36,2020-08-19 02,1051.488,24.7,1.5,76.0,0.0,0.0,0.0,1.0
36,2020-08-19 03,1049.76,24.1,1.1,74.0,0.0,0.0,0.0,1.0
36,2020-08-19 04,1037.016,24.5,1.8,82.0,0.0,0.0,0.0,1.0
36,2020-08-19 05,1027.296,23.4,0.4,87.0,0.0,0.0,0.0,1.0
36,2020-08-19 06,1055.808,23.8,0.3,88.0,0.0,0.0,0.0,1.0
36,2020-08-19 07,1046.304,26.6,0.5,82.0,0.0,0.7,0.0,1.0
36,2020-08-19 08,1183.464,28.6,1.5,74.0,0.0,1.0,0.0,1.0
36,2020-08-19 09,1424.088,30.2,1.2,67.0,0.0,1.0,0.0,1.0
36,2020-08-19 10,1523.88,31.4,2.2,65.0,0.0,1.0,0.0,1.0
36,2020-08-19 11,1518.48,32.0,3.1,58.0,0.0,1.0,0.0,1.0
36,2020-08-19 12,1506.168,32.2,2.2,56.0,0.0,1.0,0.0,1.0
36,2020-08-19 13,1517.184,32.2,4.2,62.0,0.0,1.0,0.0,1.0
36,2020-08-19 14,1676.16,31.1,4.4,66.0,0.0,1.0,0.0,1.0
36,2020-08-19 15,1605.96,31.3,3.6,65.0,0.0,1.0,0.0,1.0
36,2020-08-19 16,1543.104,30.8,3.3,69.0,0.0,1.0,0.0,1.0
36,2020-08-19 17,1486.5120000000004,30.4,3.9,71.0,0.0,1.0,0.0,1.0
36,2020-08-19 18,1314.792,29.5,3.2,74.0,0.0,1.0,0.0,1.0
36,2020-08-19 19,1087.776,28.7,2.1,70.0,0.0,0.5,0.0,1.0
36,2020-08-19 20,1059.264,27.1,1.5,77.0,0.0,0.0,0.0,1.0
36,2020-08-19 21,1033.776,26.6,1.3,80.0,0.0,0.0,0.0,1.0
36,2020-08-19 22,1048.032,26.4,1.2,84.0,0.0,0.0,0.0,1.0
36,2020-08-19 23,1063.5839999999996,26.4,2.8,84.0,0.0,0.0,0.0,1.0
36,2020-08-20 00,1060.992,25.9,1.4,84.0,0.0,0.0,0.0,1.0
36,2020-08-20 01,1025.136,25.7,2.5,85.0,0.0,0.0,0.0,1.0
36,2020-08-20 02,1049.544,25.7,2.0,82.0,0.0,0.0,0.0,1.0
36,2020-08-20 03,1054.728,24.4,0.4,87.0,0.0,0.0,0.0,1.0
36,2020-08-20 04,1046.52,24.8,2.1,83.0,0.0,0.0,0.0,1.0
36,2020-08-20 05,1038.096,23.4,0.4,86.0,0.0,0.0,0.0,1.0
36,2020-08-20 06,1060.56,22.5,0.3,89.0,0.0,0.0,0.0,1.0
36,2020-08-20 07,1047.168,25.4,0.8,85.0,0.0,0.8,0.0,1.0
36,2020-08-20 08,1182.168,28.9,1.2,70.0,0.0,1.0,0.0,1.0
36,2020-08-20 09,1443.096,28.7,2.1,71.0,0.0,1.0,0.0,1.0
36,2020-08-20 10,1609.4160000000004,30.2,2.4,66.0,0.0,1.0,0.0,1.0
36,2020-08-20 11,1607.904,30.0,3.1,70.0,0.0,1.0,0.0,1.0
36,2020-08-20 12,1547.424,30.9,2.5,71.0,0.0,1.0,0.0,1.0
36,2020-08-20 13,1532.088,31.0,2.2,68.0,0.0,1.0,0.0,1.0
36,2020-08-20 14,1478.736,30.2,2.5,70.0,0.0,1.0,0.0,1.0
36,2020-08-20 15,1505.52,30.4,2.8,71.0,0.0,1.0,0.0,1.0
36,2020-08-20 16,1447.848,31.1,2.3,71.0,0.0,1.0,0.0,1.0
36,2020-08-20 17,1429.4879999999996,29.9,1.4,72.0,0.0,0.7,0.0,1.0
36,2020-08-20 18,1306.152,29.0,1.0,76.0,0.0,0.0,0.0,1.0
36,2020-08-20 19,1153.224,28.5,0.6,76.0,0.0,0.0,0.0,1.0
36,2020-08-20 20,1121.04,26.9,0.5,79.0,0.0,0.0,0.0,1.0
36,2020-08-20 21,1087.344,26.3,1.8,81.0,0.0,0.0,0.0,1.0
36,2020-08-20 22,1102.464,26.3,1.6,82.0,0.0,0.0,0.0,1.0
36,2020-08-20 23,1110.024,25.8,2.1,82.0,0.0,0.0,0.0,1.0
36,2020-08-21 00,1110.672,26.0,2.7,76.0,0.0,0.0,0.0,1.0
36,2020-08-21 01,1117.152,25.7,3.6,74.0,0.0,0.0,0.0,1.0
36,2020-08-21 02,1143.72,25.4,1.1,77.0,0.0,0.0,0.0,1.0
36,2020-08-21 03,1141.992,24.4,1.9,76.0,0.0,0.0,0.0,1.0
36,2020-08-21 04,1074.168,24.0,0.6,81.0,0.0,0.0,0.0,1.0
36,2020-08-21 05,1055.592,24.1,1.6,85.0,0.0,0.0,0.0,1.0
36,2020-08-21 06,1063.5839999999996,24.0,1.5,88.0,0.0,0.0,0.0,1.0
36,2020-08-21 07,1022.544,25.8,1.2,84.0,0.0,0.7,0.0,1.0
36,2020-08-21 08,1113.912,28.9,0.9,73.0,0.0,1.0,0.0,1.0
36,2020-08-21 09,1345.0320000000004,29.6,1.2,70.0,0.0,1.0,0.0,1.0
36,2020-08-21 10,1464.912,29.6,1.5,70.0,0.0,0.9,0.0,1.0
36,2020-08-21 11,1529.7120000000002,30.8,2.6,65.0,0.0,1.0,0.0,1.0
36,2020-08-21 12,1535.76,30.2,3.6,70.0,0.0,1.0,0.0,1.0
36,2020-08-21 13,1563.84,31.1,3.2,63.0,0.0,1.0,0.0,1.0
36,2020-08-21 14,1557.144,30.6,3.2,61.0,0.0,1.0,0.0,1.0
36,2020-08-21 15,1551.312,29.8,3.0,70.0,0.0,1.0,0.0,1.0
36,2020-08-21 16,1582.848,30.0,2.9,72.0,0.0,0.9,0.0,1.0
36,2020-08-21 17,1567.5120000000004,29.0,2.8,79.0,0.0,0.8,0.0,1.0
36,2020-08-21 18,1411.344,28.6,2.7,82.0,0.0,0.5,0.0,1.0
36,2020-08-21 19,1199.664,28.2,1.9,82.0,0.0,0.0,0.0,1.0
36,2020-08-21 20,1149.12,27.8,2.0,82.0,0.0,0.0,0.0,1.0
36,2020-08-21 21,1110.888,27.8,1.8,81.0,0.0,0.0,0.0,1.0
36,2020-08-21 22,1092.96,27.7,1.0,80.0,0.0,0.0,0.0,1.0
36,2020-08-21 23,1119.528,27.0,0.6,84.0,0.0,0.0,0.0,1.0
36,2020-08-22 00,1132.056,26.1,0.8,86.0,0.0,0.0,0.0,1.0
36,2020-08-22 01,1059.264,25.9,0.8,87.0,0.0,0.0,0.0,1.0
36,2020-08-22 02,1063.368,25.5,1.1,88.0,0.0,0.0,0.0,1.0
36,2020-08-22 03,1038.96,25.2,1.2,87.0,0.0,0.0,0.0,1.0
36,2020-08-22 04,1017.792,25.4,1.3,88.0,0.0,0.0,0.0,1.0
36,2020-08-22 05,989.712,26.3,0.8,85.0,0.0,0.0,0.0,1.0
36,2020-08-22 06,1066.1760000000004,27.5,2.2,81.0,0.0,0.0,0.0,1.0
36,2020-08-22 07,1047.384,28.1,2.3,78.0,0.0,0.2,0.0,1.0
36,2020-08-22 08,1154.52,29.0,2.7,73.0,0.0,0.9,0.0,1.0
36,2020-08-22 09,1388.2320000000002,28.8,3.4,74.0,0.0,0.4,0.0,1.0
36,2020-08-22 10,1527.552,29.3,3.9,74.0,0.0,0.5,0.0,1.0
36,2020-08-22 11,1547.424,30.0,3.1,68.0,0.0,0.5,0.0,1.0
36,2020-08-22 12,1614.168,31.2,3.5,66.0,0.0,0.8,0.0,1.0
36,2020-08-22 13,1589.328,30.8,3.5,65.0,0.0,0.7,0.0,1.0
36,2020-08-22 14,1553.04,28.9,2.5,73.0,0.0,0.1,0.0,1.0
36,2020-08-22 15,1569.024,28.6,1.6,74.0,0.0,0.0,0.0,1.0
36,2020-08-22 16,1693.224,28.1,1.4,79.0,0.0,0.0,0.0,1.0
36,2020-08-22 17,1708.776,27.2,2.1,86.0,0.0,0.0,0.0,1.0
36,2020-08-22 18,1599.912,26.9,1.7,88.0,0.0,0.0,0.0,1.0
36,2020-08-22 19,1376.568,27.5,1.5,84.0,0.0,0.0,0.0,1.0
36,2020-08-22 20,1275.048,27.7,1.5,83.0,0.0,0.0,0.0,1.0
36,2020-08-22 21,1277.856,27.8,1.7,82.0,0.0,0.0,0.0,1.0
36,2020-08-22 22,1284.552,27.2,0.8,84.0,0.0,0.0,0.0,1.0
36,2020-08-22 23,1315.224,26.9,0.9,87.0,0.0,0.0,0.0,1.0
36,2020-08-23 00,1282.8239999999996,26.3,0.9,89.0,0.0,0.0,0.0,1.0
36,2020-08-23 01,1266.84,26.1,0.9,89.0,0.0,0.0,0.0,1.0
36,2020-08-23 02,1272.456,26.1,1.6,89.0,0.0,0.0,0.0,1.0
36,2020-08-23 03,1253.016,25.7,4.1,84.0,0.0,0.0,0.0,1.0
36,2020-08-23 04,1241.136,25.4,2.6,87.0,0.0,0.0,0.0,1.0
36,2020-08-23 05,1254.744,24.4,1.4,87.0,0.0,0.0,0.0,1.0
36,2020-08-23 06,1310.04,24.3,0.6,88.0,0.0,0.0,0.0,1.0
36,2020-08-23 07,1299.024,25.8,1.1,82.0,0.0,0.1,0.0,1.0
36,2020-08-23 08,1429.2720000000004,28.0,0.5,76.0,0.0,0.6,0.0,1.0
36,2020-08-23 09,1700.784,29.2,1.7,74.0,0.0,1.0,0.0,1.0
36,2020-08-23 10,1696.2479999999996,29.7,2.2,76.0,0.0,1.0,0.0,1.0
36,2020-08-23 11,1662.7679999999998,30.3,2.3,69.0,0.0,0.9,0.0,1.0
36,2020-08-23 12,1663.2,29.7,3.2,67.0,0.0,0.9,0.0,1.0
36,2020-08-23 13,1623.24,29.4,2.3,71.0,0.0,0.0,0.0,1.0
36,2020-08-23 14,1605.744,29.5,1.6,69.0,0.0,0.2,0.0,1.0
36,2020-08-23 15,1568.16,30.4,1.9,69.0,0.0,0.4,0.0,1.0
36,2020-08-23 16,1529.064,30.0,2.3,70.0,0.0,0.4,0.0,1.0
36,2020-08-23 17,1570.536,30.5,2.5,68.0,0.0,0.7,0.0,1.0
36,2020-08-23 18,1381.9679999999996,29.7,2.1,72.0,0.0,0.4,0.0,1.0
36,2020-08-23 19,1113.264,29.1,1.8,75.0,0.0,0.1,0.0,1.0
36,2020-08-23 20,1081.296,28.9,2.4,77.0,0.0,0.0,0.0,1.0
36,2020-08-23 21,1073.952,28.7,1.8,78.0,0.0,0.0,0.0,1.0
36,2020-08-23 22,1081.296,28.7,2.6,78.0,0.0,0.0,0.0,1.0
36,2020-08-23 23,1102.896,27.8,0.9,81.0,0.0,0.0,0.0,1.0
36,2020-08-24 00,1112.184,26.5,0.8,87.0,0.0,0.0,0.0,1.0
36,2020-08-24 01,1035.504,26.5,0.8,86.0,0.0,0.0,0.0,1.0
36,2020-08-24 02,1038.96,26.4,0.8,86.0,0.0,0.0,0.0,1.0
36,2020-08-24 03,1013.688,27.2,3.0,84.0,0.0,0.0,0.0,1.0
36,2020-08-24 04,1001.808,28.0,1.9,81.0,0.0,0.0,0.0,1.0
36,2020-08-24 05,1002.24,25.8,1.0,88.0,0.0,0.0,0.0,1.0
36,2020-08-24 06,1026.648,26.0,0.8,88.0,0.0,0.0,0.0,1.0
36,2020-08-24 07,1008.288,28.9,2.8,74.0,0.0,0.0,0.0,1.0
36,2020-08-24 08,1131.624,29.8,3.0,68.0,0.0,0.9,0.0,1.0
36,2020-08-24 09,1388.016,30.4,3.7,63.0,0.0,1.0,0.0,1.0
36,2020-08-24 10,1503.144,31.3,2.9,62.0,0.0,1.0,0.0,1.0
36,2020-08-24 11,1557.144,31.9,2.1,60.0,0.0,1.0,0.0,1.0
36,2020-08-24 12,1633.392,32.1,2.6,61.0,0.0,1.0,0.0,1.0
36,2020-08-24 13,1658.2320000000002,31.6,2.8,66.0,0.0,1.0,0.0,1.0
36,2020-08-24 14,1590.408,32.1,2.9,65.0,0.0,1.0,0.0,1.0
36,2020-08-24 15,1605.744,31.5,3.0,69.0,0.0,0.9,0.0,1.0
36,2020-08-24 16,1565.136,31.4,3.1,69.0,0.0,0.9,0.0,1.0
36,2020-08-24 17,1542.024,31.3,2.7,68.0,0.0,1.0,0.0,1.0
36,2020-08-24 18,1352.592,30.1,2.8,74.0,0.0,0.6,0.0,1.0
36,2020-08-24 19,1196.424,29.7,2.4,74.0,0.0,0.1,0.0,1.0
36,2020-08-24 20,1170.072,29.5,2.9,75.0,0.0,0.0,0.0,1.0
36,2020-08-24 21,1162.296,29.5,3.6,78.0,0.0,0.0,0.0,1.0
36,2020-08-24 22,1136.16,29.4,3.4,77.0,0.0,0.0,0.0,1.0
36,2020-08-24 23,1121.04,29.3,3.2,78.0,0.0,0.0,0.0,1.0
37,2020-06-01 00,1476.72,19.9,1.9,60.0,0.0,0.0,1.0,1.0
37,2020-06-01 01,1469.25,17.1,1.5,84.0,0.7,0.0,1.0,1.0
37,2020-06-01 02,1471.5179999999998,16.9,0.5,88.0,0.4,0.0,1.0,1.0
37,2020-06-01 03,1469.934,17.1,1.1,88.0,0.5,0.0,1.0,1.0
37,2020-06-01 04,1482.21,17.3,1.0,88.0,0.0,0.0,1.0,1.0
37,2020-06-01 05,1521.072,17.4,1.2,87.0,0.2,0.0,1.0,1.0
37,2020-06-01 06,1626.39,17.6,1.0,83.0,0.0,0.0,1.0,1.0
37,2020-06-01 07,1906.29,18.0,1.1,79.0,0.0,0.0,1.0,1.0
37,2020-06-01 08,2069.928,18.3,1.6,75.0,0.0,0.2,1.0,1.0
37,2020-06-01 09,2164.509,19.1,2.7,64.0,0.0,0.8,1.0,1.0
37,2020-06-01 10,2146.896,20.6,2.7,54.0,0.0,0.9,1.0,1.0
37,2020-06-01 11,2334.222,21.6,2.5,47.0,0.0,0.9,1.0,1.0
37,2020-06-01 12,2262.24,23.5,2.4,40.0,0.0,1.0,1.0,1.0
37,2020-06-01 13,2275.488,24.1,3.0,33.0,0.0,1.0,1.0,1.0
37,2020-06-01 14,2202.66985,24.6,3.6,28.0,0.0,1.0,1.0,1.0
37,2020-06-01 15,2146.8917,24.6,3.1,27.0,0.0,1.0,1.0,1.0
37,2020-06-01 16,2163.7215,24.4,3.2,29.0,0.0,1.0,1.0,1.0
37,2020-06-01 17,2164.032,23.9,3.0,29.0,0.0,1.0,1.0,1.0
37,2020-06-01 18,1832.112,23.1,2.3,32.0,0.0,1.0,1.0,1.0
37,2020-06-01 19,1737.198,21.8,2.1,34.0,0.0,1.0,1.0,1.0
37,2020-06-01 20,1655.874,20.5,1.8,35.0,0.0,0.4,1.0,1.0
37,2020-06-01 21,1600.7579999999996,19.4,1.6,38.0,0.0,0.0,1.0,1.0
37,2020-06-01 22,1554.989526,18.3,0.7,43.0,0.0,0.0,1.0,1.0
37,2020-06-01 23,1785.987,18.0,0.5,47.0,0.0,0.0,1.0,1.0
37,2020-06-02 00,1792.818,16.2,0.8,53.0,0.0,0.0,1.0,1.0
37,2020-06-02 01,1760.04,15.9,0.4,54.0,0.0,0.0,1.0,1.0
37,2020-06-02 02,1726.803,15.2,0.8,59.0,0.0,0.0,1.0,1.0
37,2020-06-02 03,1748.110393,14.7,1.1,66.0,0.0,0.0,1.0,1.0
37,2020-06-02 04,1752.632342,14.0,0.4,69.0,0.0,0.0,1.0,1.0
37,2020-06-02 05,1780.674768,13.7,0.3,70.0,0.0,0.0,1.0,1.0
37,2020-06-02 06,1824.0543,13.8,0.5,70.0,0.0,0.0,1.0,1.0
37,2020-06-02 07,1731.654,14.2,0.3,70.0,0.0,0.1,1.0,1.0
37,2020-06-02 08,1866.798,15.1,0.5,67.0,0.0,0.0,1.0,1.0
37,2020-06-02 09,2148.678,16.4,0.8,61.0,0.0,0.0,1.0,1.0
37,2020-06-02 10,2179.8,18.4,1.1,52.0,0.0,0.3,1.0,1.0
37,2020-06-02 11,2165.544,19.2,1.4,50.0,0.0,0.0,1.0,1.0
37,2020-06-02 12,2127.906,19.7,0.9,47.0,0.0,0.0,1.0,1.0
37,2020-06-02 13,2158.3998890000007,20.2,0.6,46.0,0.0,0.0,1.0,1.0
37,2020-06-02 14,2151.267191,23.2,2.9,25.0,0.0,0.2,1.0,1.0
37,2020-06-02 15,2172.310136,24.9,3.1,20.0,0.0,0.7,1.0,1.0
37,2020-06-02 16,2167.7565,24.3,2.2,20.0,0.0,0.1,1.0,1.0
37,2020-06-02 17,2147.688,23.2,1.5,26.0,0.0,0.0,1.0,1.0
37,2020-06-02 18,1837.314,22.8,1.1,31.0,0.0,0.0,1.0,1.0
37,2020-06-02 19,1737.5220000000004,22.4,1.2,31.0,0.0,0.0,1.0,1.0
37,2020-06-02 20,1641.636,21.9,1.2,33.0,0.0,0.0,1.0,1.0
37,2020-06-02 21,1596.6,20.7,0.1,44.0,0.0,0.0,1.0,1.0
37,2020-06-02 22,1544.755765,20.4,1.4,50.0,0.0,0.0,1.0,1.0
37,2020-06-02 23,1517.2020000000002,19.0,1.9,65.0,0.0,0.0,1.0,1.0
37,2020-06-03 00,1504.578193,18.7,1.1,73.0,0.0,0.0,1.0,1.0
37,2020-06-03 01,1503.927379,17.5,1.0,86.0,0.0,0.0,1.0,1.0
37,2020-06-03 02,1509.7554,17.1,0.4,90.0,0.5,0.0,1.0,1.0
37,2020-06-03 03,1503.9255,17.1,0.1,91.0,0.2,0.0,1.0,1.0
37,2020-06-03 04,1532.589325,17.1,0.2,91.0,0.2,0.0,1.0,1.0
37,2020-06-03 05,1581.759092,17.3,0.2,91.0,0.1,0.0,1.0,1.0
37,2020-06-03 06,1673.963994,17.4,0.7,91.0,0.1,0.0,1.0,1.0
37,2020-06-03 07,1969.803,17.8,0.9,89.0,0.0,0.0,1.0,1.0
37,2020-06-03 08,2093.607,19.2,0.4,82.0,0.0,0.2,1.0,1.0
37,2020-06-03 09,2199.744,20.7,0.6,68.0,0.0,0.7,1.0,1.0
37,2020-06-03 10,2169.945,20.8,0.6,67.0,0.0,0.2,1.0,1.0
37,2020-06-03 11,2171.844,22.7,1.3,61.0,0.0,0.7,1.0,1.0
37,2020-06-03 12,2449.188,22.9,1.6,56.0,0.0,0.7,1.0,1.0
37,2020-06-03 13,2255.094,25.1,1.1,50.0,0.0,0.8,1.0,1.0
37,2020-06-03 14,2174.431331,26.0,0.9,45.0,0.0,1.0,1.0,1.0
37,2020-06-03 15,2194.517064,26.2,1.4,44.0,0.0,1.0,1.0,1.0
37,2020-06-03 16,2195.807464,26.8,1.7,44.0,0.0,1.0,1.0,1.0
37,2020-06-03 17,2187.054,27.5,1.6,43.0,0.0,1.0,1.0,1.0
37,2020-06-03 18,1879.452,26.5,2.6,47.0,0.0,1.0,1.0,1.0
37,2020-06-03 19,1767.924,25.7,1.9,50.0,0.0,1.0,1.0,1.0
37,2020-06-03 20,1674.342,24.7,1.3,52.0,0.0,0.0,1.0,1.0
37,2020-06-03 21,1629.936,22.9,0.2,60.0,0.0,0.0,1.0,1.0
37,2020-06-03 22,1584.567,23.1,1.2,66.0,0.0,0.0,1.0,1.0
37,2020-06-03 23,1789.3175,22.4,0.9,71.0,0.0,0.0,1.0,1.0
37,2020-06-04 00,1823.949,21.4,1.0,76.0,0.0,0.0,1.0,1.0
37,2020-06-04 01,1766.2679999999998,21.4,0.6,75.0,0.0,0.0,1.0,1.0
37,2020-06-04 02,1737.846,20.9,1.2,76.0,0.0,0.0,1.0,1.0
37,2020-06-04 03,1723.8870000000004,20.0,0.6,78.0,0.0,0.0,1.0,1.0
37,2020-06-04 04,1708.526813,20.2,0.5,75.0,0.0,0.0,1.0,1.0
37,2020-06-04 05,1776.431327,20.2,0.2,75.0,0.0,0.0,1.0,1.0
37,2020-06-04 06,1857.823364,20.6,0.1,74.0,0.0,0.0,1.0,1.0
37,2020-06-04 07,1981.773,21.5,0.2,72.0,0.0,0.1,1.0,1.0
37,2020-06-04 08,2113.362,22.4,1.3,69.0,0.0,0.4,1.0,1.0
37,2020-06-04 09,2216.205,23.8,1.7,60.0,0.0,0.6,1.0,1.0
37,2020-06-04 10,2202.696,25.0,2.4,54.0,0.0,0.8,1.0,1.0
37,2020-06-04 11,2431.386,25.5,2.6,50.0,0.0,0.9,1.0,1.0
37,2020-06-04 12,2507.688,26.5,1.9,46.0,0.0,1.0,1.0,1.0
37,2020-06-04 13,2726.8740000000007,28.2,2.4,40.0,0.0,1.0,1.0,1.0
37,2020-06-04 14,2681.613,28.9,2.4,39.0,0.0,1.0,1.0,1.0
37,2020-06-04 15,2638.705013,29.6,2.5,32.0,0.0,1.0,1.0,1.0
37,2020-06-04 16,2485.209341,29.4,3.4,31.0,0.0,1.0,1.0,1.0
37,2020-06-04 17,2444.805,28.5,2.9,35.0,0.0,1.0,1.0,1.0
37,2020-06-04 18,1872.648,28.0,1.8,42.0,0.0,1.0,1.0,1.0
37,2020-06-04 19,1744.974,26.6,1.8,54.0,0.0,0.2,1.0,1.0
37,2020-06-04 20,1639.368,25.5,1.5,61.0,0.0,0.0,1.0,1.0
37,2020-06-04 21,1599.192,24.9,1.1,66.0,0.0,0.0,1.0,1.0
37,2020-06-04 22,1571.630824,24.2,1.4,68.0,0.0,0.0,1.0,1.0
37,2020-06-04 23,1856.493,23.0,2.1,72.0,0.0,0.0,1.0,1.0
37,2020-06-05 00,1834.254,22.6,1.3,74.0,0.0,0.0,1.0,1.0
37,2020-06-05 01,1809.54,22.4,1.6,75.0,0.0,0.0,1.0,1.0
37,2020-06-05 02,1803.024,21.7,1.2,78.0,0.0,0.0,1.0,1.0
37,2020-06-05 03,1793.34,21.5,1.0,76.0,0.0,0.0,1.0,1.0
37,2020-06-05 04,1777.932,21.2,0.6,76.0,0.0,0.0,1.0,1.0
